% 'Music' dataset; normalised version.
@relation 'Music: -C 6'

@attribute amazed-suprised {0,1}
@attribute happy-pleased {0,1}
@attribute relaxing-clam {0,1}
@attribute quiet-still {0,1}
@attribute sad-lonely {0,1}
@attribute angry-aggresive {0,1}
@attribute Mean_Acc1298_Mean_Mem40_Centroid numeric
@attribute Mean_Acc1298_Mean_Mem40_Rolloff numeric
@attribute Mean_Acc1298_Mean_Mem40_Flux numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_0 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_1 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_2 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_3 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_4 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_5 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_6 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_7 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_8 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_9 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_10 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_11 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_12 numeric
@attribute Mean_Acc1298_Std_Mem40_Centroid numeric
@attribute Mean_Acc1298_Std_Mem40_Rolloff numeric
@attribute Mean_Acc1298_Std_Mem40_Flux numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_0 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_1 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_2 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_3 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_4 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_5 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_6 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_7 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_8 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_9 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_10 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_11 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_12 numeric
@attribute Std_Acc1298_Mean_Mem40_Centroid numeric
@attribute Std_Acc1298_Mean_Mem40_Rolloff numeric
@attribute Std_Acc1298_Mean_Mem40_Flux numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_0 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_1 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_2 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_3 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_4 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_5 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_6 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_7 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_8 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_9 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_10 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_11 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_12 numeric
@attribute Std_Acc1298_Std_Mem40_Centroid numeric
@attribute Std_Acc1298_Std_Mem40_Rolloff numeric
@attribute Std_Acc1298_Std_Mem40_Flux numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_0 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_1 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_2 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_3 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_4 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_5 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_6 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_7 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_8 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_9 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_10 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_11 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_12 numeric
@attribute BH_LowPeakAmp numeric
@attribute BH_LowPeakBPM numeric
@attribute BH_HighPeakAmp numeric
@attribute BH_HighPeakBPM numeric
@attribute BHSUM1 numeric
@attribute BHSUM2 numeric
@attribute BHSUM3 numeric

@data
0,0,1,0,0,1,0.209523,0.369172,0.146157,0.671685,0.165431,0.785254,0.582518,0.606215,0.352574,0.567666,0.496936,0.490126,0.77117,0.568337,0.385803,0.399195,0.204445,0.687207,0.074747,0.240378,0.319121,0.407808,0.521253,0.301092,0.397037,0.496863,0.42971,0.401365,0.442624,0.409263,0.366047,0.235776,0.110132,0.606789,0.17923,0.187124,0.174604,0.259955,0.436818,0.236992,0.206905,0.218242,0.116872,0.13801,0.165989,0.135802,0.110251,0.058699,0.352289,0.460606,0.90561,0.375798,0.41262,0.521683,0.541144,0.347382,0.494892,0.434012,0.319074,0.16218,0.233134,0.189341,0.066334,0.062666,0.139772,0.603175,0.228023,0.571429,0.398224,0.03063,0.40255
0,0,1,0,0,0,0.157356,0.18745,0.237992,0.524434,0.406135,0.701042,0.555691,0.455339,0.359828,0.552239,0.508529,0.391467,0.465395,0.383996,0.497874,0.583634,0.240437,0.520945,0.186021,0.375168,0.449364,0.444067,0.57186,0.34665,0.420914,0.683201,0.467768,0.256508,0.408268,0.376951,0.391009,0.174973,0.116888,0.39365,0.106552,0.226034,0.337447,0.224143,0.509562,0.489866,0.281296,0.287772,0.195349,0.141115,0.275499,0.216394,0.205028,0.082693,0.431703,0.561482,0.834655,0.443643,0.278299,0.282535,0.47703,0.355181,0.454005,0.558438,0.367123,0.155852,0.209733,0.190271,0.152312,0.086514,0.171832,0.460317,0,0.43609,0.365938,0.021411,0.414699
1,1,0,0,0,1,0.264045,0.49386,1,0.452319,0.541582,0.479538,0.273659,0.586523,0.373237,0.452139,0.540434,0.360687,0.55252,0.445387,0.366726,0.438867,0.393706,0.812281,1,1,1,1,0.61161,0.368425,0.351238,0.535042,0.188854,0.071261,0.111877,0.050603,0.141292,0.09713,0.14308,0.44711,0.911765,0.49941,0.339636,0.343044,0.342678,0.1351,0.171485,0.105713,0.067051,0.07693,0.085371,0.065666,0.050571,0.032035,0.509062,0.213023,0.562288,0.576666,0.421369,0.612185,0.504428,0.232142,0.349767,0.35153,0.143288,0.070884,0.049035,0.064872,0.030273,0.067367,0.4068,0.238095,0.909178,0.225564,0.7035,0.902491,0.84102
0,1,0,0,0,0,0.423468,0.612905,0.637798,0.337486,0.391792,0.793695,0.344661,0.727968,0.436903,0.765439,0.610371,0.539078,0.717198,0.56456,0.36522,0.495104,0.875236,0.87894,0.527169,0.702428,0.621143,0.654118,0.471386,0.325714,0.22631,0.239012,0.226922,0.111447,0.186241,0.275463,0.243378,0.172746,0.212478,0.464773,0.213103,0.276803,0.195227,0.108793,0.055859,0.096795,0.109895,0.105566,0.055344,0.029926,0.035036,0.038304,0.069975,0.039248,0.701456,0.097972,0.667306,0.429663,0.441823,0.477033,0.078483,0.205312,0.153249,0.233581,0.138654,0.066914,0.123676,0.15417,0.094435,0.063075,0.60083,0.190476,0.636244,0.180451,0.75976,0.660748,0.75144
0,0,1,0,0,0,0.292132,0.185862,0.206251,0.565084,0.520908,0.422447,0.35897,0.562239,0.33507,0.415641,0.483134,0.391966,0.472041,0.507566,0.287079,0.478684,0.341929,0.415663,0.132364,0.331097,0.358511,0.516959,0.602405,0.692298,0.811682,0.835086,0.551928,0.364603,0.467342,0.448647,0.426088,0.252482,0.129998,0.236398,0.226723,0.200011,0.182816,0.321352,0.316968,0.48277,0.434657,0.225367,0.170463,0.125487,0.117812,0.164512,0.178971,0.099458,0.644626,0.445746,0.911795,0.486101,0.345528,0.427294,0.40137,0.391256,0.729518,0.391157,0.253791,0.183776,0.211056,0.203324,0.134217,0.09413,0.013567,0.15873,0.150644,0.150376,0.030252,0.262276,0.146998
0,0,0,0,0,1,0.359941,0.214892,0.118663,0.546547,0.267956,0.52001,0.486406,0.406802,0.508934,0.365571,0.566564,0.417162,0.489094,0.840136,0.372568,0.430846,0.220639,0.241002,0.05457,0.210574,0.120516,0.375663,0.113765,0.235579,0.153887,0.505592,0.585101,0.353608,0.963172,0.965629,0.953699,0.601434,0.150351,0.237272,0.082247,0.197897,0.121655,0.304157,0.123799,0.253951,0.181692,0.255781,0.287643,0.198688,0.387168,0.536222,0.43027,0.146751,0.266319,0.285159,0.920986,0.534758,0.167207,0.463927,0.136278,0.206313,0.199166,0.490001,0.417499,0.61154,1,0.966009,0.442314,0.505488,0.074064,0.666667,0.121875,0.631579,0.078045,0.313019,0.358943
0,0,1,1,0,0,0.296386,0.127809,0.00933,0.635878,0.463869,0.688768,0.316953,0.43862,0.439304,0.320924,0.627858,0.112591,0.430589,0.499594,0.301377,0.40352,0.077353,0.121476,0.022312,0.013143,0.070013,0.084515,0.036213,0.132054,0.124366,0.183795,0.276371,0.186046,0.249116,0.187498,0.220669,0.161983,0.049559,0.176468,0.109311,0.052961,0.219432,0.245807,0.160495,0.358002,0.21756,0.241314,0.241068,0.15982,0.145318,0.110177,0.100711,0.090463,0.320027,0.254283,0.946685,0.553989,0.2188,0.225973,0.111221,0.168712,0.21796,0.292369,0.21537,0.136771,0.21307,0.146119,0.082192,0.091633,0.017973,0.460317,0.006925,0.43609,0.160205,0.167206,0.194902
1,0,0,0,0,1,0.330817,0.215968,0.181999,0.815926,0.273732,0.341277,0.328512,0.597198,0.468064,0.456928,0.538266,0.484097,0.649992,0.277187,0.360347,0.42767,0.275116,0.326071,0.087069,0.22009,0.186306,0.265877,0.402698,0.397083,0.270724,0.447992,0.43088,0.241821,0.364409,0.220785,0.305492,0.201335,0.114184,0.129861,0.095867,0.04283,0.095517,0.118756,0.127238,0.22188,0.17562,0.114265,0.09615,0.048932,0.169831,0.055646,0.07095,0.040481,0.3071,0.295009,0.900427,0.360721,0.08012,0.104159,0.204762,0.178329,0.192393,0.309812,0.148406,0.132006,0.32685,0.069464,0.068758,0.060017,0.185348,0.031746,0.014181,0.030075,0.26364,0.013906,0.138939
0,0,0,0,0,1,0.110112,0.751686,0.255761,0.703326,0.209037,0.474362,0.477505,0.712747,0.290577,0.333275,0.576703,0.481274,0.655274,0.607984,0.394403,0.490404,0.198017,0.955337,0.12188,0.257419,0.472443,0.393992,0.218248,0.362385,0.344267,0.468818,0.300503,0.185227,0.242411,0.314132,0.364976,0.238256,0.073449,0.230663,0.064812,0.103347,0.140618,0.145839,0.090937,0.198187,0.162737,0.101858,0.060584,0.06614,0.088502,0.119543,0.103325,0.068439,0.377738,0.056654,0.857043,0.31751,0.184501,0.218058,0.104802,0.251449,0.203658,0.281578,0.149084,0.139224,0.168005,0.149751,0.139445,0.148201,0.228597,0.238095,0.350874,0.225564,0.325321,0.366281,0.382769
1,1,0,0,0,0,0.539585,0.391481,0.156628,0.661082,0.22432,0.409774,0.426308,0.432827,0.352456,0.600798,0.647691,0.412573,0.49331,0.58612,0.429377,0.357311,0.307919,0.281624,0.061303,0.116626,0.110498,0.157984,0.185085,0.243457,0.275946,0.496365,0.453853,0.275644,0.366075,0.396934,0.435503,0.261262,0.12415,0.235742,0.114007,0.097856,0.168775,0.10064,0.10506,0.141916,0.140507,0.121,0.065382,0.069132,0.106779,0.102221,0.088325,0.071148,0.268247,0.251924,0.920071,0.467128,0.115706,0.063272,0.080913,0.139123,0.185585,0.24747,0.19205,0.127065,0.15219,0.108976,0.067633,0.075641,0.329766,0.222222,0.399635,0.210526,0.43052,0.497344,0.486597
0,1,1,0,0,0,0.118692,0.036016,0.09371,0.481277,0.673437,0.472212,0.435879,0.460907,0.496591,0.610694,0.547937,0.321811,0.588539,0.303168,0.404749,0.265991,0.057214,0.045481,0.080336,0.206316,0.165513,0.331556,0.199165,0.2139,0.229059,0.328951,0.230803,0.192843,0.323522,0.309999,0.451937,0.484112,0.066637,0.142796,0.238288,0.215529,0.286862,0.262546,0.30531,0.278258,0.225053,0.187843,0.117189,0.102697,0.277454,0.227235,0.297776,0.277657,0.346303,0.280935,0.903911,0.528079,0.398085,0.413889,0.221236,0.233936,0.3264,0.353795,0.201809,0.199625,0.447784,0.356902,0.255948,0.542931,0.028995,0.603175,0.077432,0.571429,0.093501,0.10925,0.18667
0,0,1,1,1,0,0.170082,0.074065,0.089802,0.659648,0.652486,0.158975,0.592447,0.557976,0.597321,0.586326,0.651926,0.551885,0.426038,0.769152,0.230949,0.563733,0.087701,0.087466,0.052226,0.140706,0.275673,0.207146,0.25985,0.194512,0.29201,0.354317,0.386964,0.189237,0.263595,0.338581,0.516011,0.249606,0.035101,0.085126,0.18557,0.156394,0.259701,0.20067,0.357335,0.247987,0.284557,0.224086,0.120515,0.114605,0.134801,0.260579,0.286521,0.159923,0.351664,0.242162,0.915803,0.498793,0.505022,0.325959,0.320247,0.276315,0.257129,0.436484,0.32654,0.279256,0.176175,0.274769,0.187332,0.200547,0.113849,0.079365,0.161966,0.075188,0.211452,0.235633,0.251959
0,1,1,0,0,0,0.316747,0.176816,0.184857,0.617934,0.368813,0.376534,0.597428,0.556337,0.190523,0.583532,0.846497,0.502437,0.337375,0.220881,0.436231,0.311536,0.214725,0.221995,0.098797,0.204725,0.248309,0.518933,0.542228,0.422153,0.341443,0.421096,0.434701,0.202358,0.40367,0.380256,0.395389,0.26161,0.107156,0.097622,0.086533,0.118392,0.217696,0.25191,0.357384,0.440406,0.244719,0.162487,0.24146,0.134456,0.162677,0.203758,0.142375,0.139177,0.322561,0.290216,0.888536,0.46194,0.343161,0.478648,0.562102,0.308976,0.284439,0.410221,0.323133,0.217186,0.404115,0.186217,0.147114,0.118568,0.036489,0.238095,0.293034,0.225564,0.241952,0.315747,0.284027
1,1,0,0,0,0,0.344953,0.223918,0.071943,0.904198,0.316104,0.382937,0.37386,0.433376,0.368827,0.493451,0.500149,0.42713,0.602955,0.482589,0.37751,0.277373,0.209734,0.222647,0.058618,0.038976,0.085422,0.176302,0.173647,0.195933,0.123953,0.349056,0.245481,0.145986,0.216643,0.210137,0.277973,0.168227,0.06848,0.127634,0.096806,0.047015,0.092584,0.084438,0.194103,0.193843,0.130463,0.196828,0.088056,0.066717,0.098727,0.098126,0.151654,0.054636,0.366336,0.286848,0.926387,0.422388,0.202964,0.293538,0.212782,0.223986,0.151437,0.329244,0.145595,0.118088,0.148623,0.082982,0.093836,0.111468,0.20249,0.206349,0.069564,0.195489,0.439277,0.142096,0.303311
1,0,0,0,0,1,0.172932,0.188209,0.230334,0.660254,0.217397,0.507961,0.42898,0.535061,0.434825,0.499319,0.64877,0.492404,0.8548,0.907039,0.394145,0.343501,0.174702,0.463259,0.170167,0.278571,0.19351,0.521816,0.493672,0.343126,0.443777,0.532734,0.402416,0.319698,0.440402,0.504558,0.404469,0.284251,0.041034,0.106269,0.015675,0.137271,0.070931,0.15992,0.236326,0.176153,0.249487,0.143254,0.091991,0.082953,0.053243,0.136288,0.067325,0.068425,0.265842,0.231866,0.851294,0.337766,0.070511,0.339807,0.230317,0.244651,0.326711,0.345398,0.245646,0.15792,0.110858,0.268757,0.080201,0.116225,0.029061,0.063492,0.041504,0.06015,0.134897,0.060186,0.091316
0,1,0,0,0,0,0.493426,0.509501,0.28365,0.697662,0.163366,0.5246,0.345586,0.5979,0.490198,0.586609,0.755277,0.492304,0.794749,0.679799,0.359163,0.388856,0.450846,0.610647,0.187583,0.296447,0.237039,0.324491,0.257334,0.283826,0.325517,0.574065,0.486639,0.282651,0.343907,0.442332,0.390669,0.271596,0.072158,0.14318,0.123576,0.064792,0.056286,0.05,0.080374,0.092515,0.121746,0.09092,0.091456,0.067482,0.049009,0.075954,0.048342,0.075701,0.158646,0.134844,0.830081,0.382157,0.141095,0.235674,0.084689,0.076196,0.088504,0.261967,0.040878,0.125263,0.150434,0.035397,0.072432,0.07614,0.433999,0.253968,0.421792,0.240602,0.401453,0.476539,0.470355
1,0,0,0,1,0,0.368104,0.241934,0.071458,0.930157,0.30143,0.478897,0.434335,0.525599,0.232159,0.47789,0.545723,0.375126,0.656745,0.480799,0.395268,0.474804,0.152934,0.192811,0.040267,0.025833,0.03304,0.170476,0.12396,0.114395,0.133907,0.281112,0.220752,0.131157,0.270448,0.139039,0.255061,0.170417,0.110244,0.214035,0.209287,0.013322,0.146599,0.120879,0.18747,0.152583,0.23849,0.131587,0.104889,0.076441,0.063562,0.072588,0.107601,0.052957,0.285948,0.240913,0.938148,0.417219,0.186102,0.230649,0.189811,0.150297,0.222831,0.282034,0.128146,0.082425,0.174061,0.091739,0.066808,0.113433,0.155095,0.349206,0.235202,0.330827,0.224774,0.06007,0.310604
0,0,1,1,1,0,0.160163,0.050479,0.083013,0.604228,0.51788,0.573379,0.509228,0.470097,0.577409,0.266848,0.42988,0.606959,0.577904,0.558896,0.422447,0.532978,0.149052,0.12836,0.052776,0.109289,0.23354,0.277872,0.259305,0.294711,0.440422,0.586914,0.374815,0.402329,0.422078,0.388679,0.381701,0.275346,0.072251,0.099901,0.154221,0.184408,0.315693,0.181259,0.331531,0.200935,0.394482,0.309692,0.185337,0.210932,0.198682,0.167513,0.230524,0.162328,0.50818,0.305709,0.925778,0.44331,0.373932,0.465477,0.274596,0.39995,0.677625,0.528648,0.228119,0.397759,0.302563,0.246272,0.17216,0.173067,0.114018,0.555556,0.033488,0.526316,0.266955,0.043732,0.25719
0,1,1,0,0,0,0.423339,0.280225,0.238343,0.781942,0.334916,0.314602,0.437822,0.428081,0.055855,0.371965,0.357867,0.412801,0.468755,0.414717,0.343752,0.509061,0.356537,0.41624,0.122694,0.296042,0.281568,0.503169,0.732165,0.691159,0.778231,0.929568,0.772057,0.473832,0.767213,0.455875,0.607284,0.423688,0.212599,0.139691,0.116532,0.07556,0.102489,0.219284,0.364966,0.448447,0.345564,0.214913,0.159707,0.125149,0.194484,0.12179,0.180683,0.168526,0.479315,0.403183,0.869849,0.361787,0.210525,0.388665,0.306037,0.617049,0.587305,0.701379,0.459409,0.282111,0.459697,0.180388,0.123236,0.277889,0.072501,0.015873,0.086267,0.015038,0.219761,0.216046,0.269727
1,1,0,0,0,0,0.874635,0.723146,0.215288,0.611714,0.148808,0.74156,0.317833,0.600779,0.363422,0.613953,0.579817,0.45537,0.676178,0.63928,0.482016,0.652464,0.947368,0.716514,0.14417,0.283759,0.20902,0.292459,0.271908,0.276911,0.398996,0.445891,0.313427,0.105492,0.256499,0.317326,0.31419,0.231896,0.042101,0.157418,0.206352,0.138025,0.056797,0.226461,0.093841,0.120957,0.155356,0.121133,0.095677,0.071162,0.090638,0.102288,0.101197,0.091203,0.22574,0.056601,0.855519,0.408677,0.21203,0.299322,0.115941,0.199663,0.33751,0.268025,0.196784,0.064437,0.103631,0.154164,0.093861,0.053291,1,0.222222,0.886738,0.210526,0.930881,0.915883,0.972903
0,1,1,0,0,0,0.278763,0.332503,0.148563,0.608981,0.316405,0.495376,0.588419,0.591003,0.19809,0.625633,0.44686,0.630141,0.510338,0.512311,0.312149,0.432738,0.358092,0.584819,0.158604,0.352344,0.204469,0.458665,0.68935,0.56383,0.496544,0.45396,0.552935,0.262882,0.364023,0.225163,0.314203,0.199615,0.13798,0.51151,0.107197,0.235578,0.172195,0.205556,0.317297,0.38779,0.257776,0.196115,0.177737,0.11914,0.16907,0.08828,0.139493,0.100196,0.485503,0.455472,0.912275,0.447766,0.298463,0.36049,0.523788,0.471918,0.410905,0.401064,0.398898,0.20575,0.212356,0.086002,0.131846,0.12399,0.008523,0.761905,0,0.721805,0.013063,0.037884,0.067325
0,0,1,1,1,0,0.117941,0.014353,0.063935,0.367335,0.74217,0.787146,0.487278,0.605435,0.486061,0.465351,0.499416,0.477125,0.444001,0.413391,0.352232,0.552892,0.045882,0.022031,0.05688,0.117395,0.159174,0.219238,0.263024,0.20056,0.236713,0.250415,0.479664,0.207193,0.391049,0.238589,0.187373,0.20098,0.070857,0.098154,0.147763,0.354794,0.271941,0.493759,0.509701,0.648191,0.376804,0.228784,0.267384,0.290425,0.282519,0.164713,0.268933,0.202918,0.381998,0.28297,0.923992,0.578435,0.465288,0.405732,0.808066,0.4794,0.482423,0.485614,0.619755,0.341411,0.370894,0.24618,0.112217,0.174956,0.054413,0.079365,0,0.503759,0.183141,0.032262,0.105944
0,1,1,0,0,0,0.299318,0.181396,0.301667,0.516206,0.468955,0.429373,0.706009,0.286153,0.6098,0.199722,0.694013,0.31932,0.447531,0.629953,0.390483,0.277522,0.222156,0.261809,0.20797,0.434428,0.497342,0.45581,0.603875,0.596014,0.523924,0.701024,0.526394,0.289555,0.472554,0.387296,0.485665,0.302268,0.146412,0.209659,0.236703,0.390243,0.363742,0.411429,0.72232,0.677784,0.396444,0.481505,0.352356,0.198684,0.34911,0.226063,0.278695,0.214349,0.298856,0.442759,0.849029,0.480135,0.509181,0.461753,0.488657,0.659877,0.4849,0.60893,0.535152,0.221256,0.48034,0.237177,0.259445,0.348411,0.041759,0,0.055661,0.390977,0.140254,0.050109,0.149005
0,0,0,0,0,1,0.667757,0.435007,0.295082,0.720255,0.283913,0.388505,0.532303,0.435993,0.242038,0.536455,0.447299,0.407861,0.338133,0.539407,0.296164,0.422085,0.725528,0.570247,0.1489,0.368176,0.562062,0.863521,0.7623,0.796129,0.745618,0.907994,1,0.329583,0.790078,0.526173,0.601832,0.386042,0.259107,0.256843,0.236703,0.103897,0.156981,0.215124,0.303652,0.307329,0.339585,0.203844,0.135722,0.057392,0.149925,0.078503,0.098507,0.086987,0.767265,0.257498,0.885225,0.466194,0.45978,0.645987,0.540643,0.486596,0.506955,0.655836,0.35288,0.129891,0.341705,0.191759,0.135345,0.191042,0.007354,0.111111,0.118419,0.105263,0.066576,0.141669,0.136522
1,0,0,0,0,1,0.272808,0.17184,0.280499,0.643874,0.375934,0.637921,0.456124,0.425601,0.285193,0.574207,0.484022,0.536322,0.626906,0.724237,0.324695,0.557348,0.374781,0.417516,0.181246,0.306421,0.400252,0.597954,0.615699,0.794463,0.553292,0.54041,0.570863,0.344947,0.584766,0.406165,0.425014,0.304422,0.110132,0.192324,0.115768,0.167841,0.159695,0.251465,0.268142,0.356277,0.269134,0.144039,0.111774,0.104167,0.126591,0.075313,0.095479,0.077139,0.533079,0.333611,0.853472,0.344113,0.294331,0.591211,0.289629,0.606481,0.350461,0.31715,0.217126,0.188287,0.403904,0.125673,0.143349,0.131293,0.094447,0.174603,0.045891,0.639098,0.191508,0,0.214377
0,0,0,0,0,1,0.493054,0.312197,0.245775,0.761396,0.346291,0.455156,0.345357,0.547407,0.205845,0.524079,0.407377,0.489704,0.501344,0.606926,0.276967,0.460883,0.530638,0.51647,0.128448,0.193226,0.21601,0.421007,0.645715,0.505844,0.566451,0.629825,0.598951,0.33369,0.43929,0.410757,0.508233,0.337935,0.241056,0.214257,0.181813,0.074838,0.092436,0.207547,0.281092,0.245793,0.226545,0.171131,0.170435,0.098623,0.131644,0.145066,0.176389,0.112396,0.61791,0.297924,0.867105,0.393728,0.223303,0.361104,0.311411,0.275109,0.289664,0.469653,0.385546,0.160186,0.181514,0.108128,0.122713,0.116491,0.086943,0.730159,0.009254,0.691729,0.057435,0.123532,0.095876
0,0,1,0,1,1,0.179849,0.104307,0.22359,0.634467,0.522176,0.574362,0.425199,0.371282,0.254512,0.377253,0.540986,0.572946,0.360534,0.623702,0.2164,0.474375,0.162954,0.282262,0.094518,0.222938,0.535526,0.599938,0.601387,0.601154,0.504344,0.671489,0.516608,0.367112,0.830821,0.582031,0.508209,0.312591,0.091921,0.162608,0.087179,0.133178,0.218636,0.207997,0.218513,0.330407,0.265731,0.193754,0.105518,0.111683,0.193573,0.183724,0.136447,0.071893,0.362828,0.362897,0.888797,0.387373,0.440802,0.380544,0.260296,0.494595,0.330249,0.345835,0.2362,0.179598,0.329255,0.25465,0.135873,0.083751,0.026128,0.793651,0,0.75188,0.077093,0.084336,0.143125
0,0,0,0,0,1,0.444704,0.416118,0.169777,0.701364,0.21538,0.620812,0.437392,0.411858,0.459691,0.535054,0.503899,0.423133,0.515785,0.52489,0.312843,0.327892,0.48324,0.581758,0.081029,0.281891,0.307935,0.348388,0.608862,0.62669,0.388456,0.527738,0.593,0.264011,0.528629,0.448034,0.468298,0.326833,0.148676,0.22881,0.128625,0.101919,0.145025,0.247687,0.23849,0.363344,0.159768,0.195853,0.113227,0.107423,0.146927,0.116813,0.118458,0.07995,0.483006,0.363648,0.897204,0.390106,0.320419,0.357904,0.393835,0.397881,0.349322,0.359112,0.311156,0.152477,0.191548,0.21124,0.144187,0.133861,0.193978,0.190476,0.019602,0.661654,0.268294,0.146156,0.233829
1,0,0,0,0,1,0.302325,0.319594,0.277223,0.699399,0.332222,0.505165,0.504993,0.588205,0.324822,0.942151,0.454141,0.479402,0.51176,0.397405,0.45497,0.459085,0.339012,0.554112,0.182621,0.3721,0.426628,0.758434,0.769272,0.649798,0.552086,0.907751,0.742137,0.303806,0.472983,0.409488,0.528253,0.295398,0.112742,0.315082,0.147118,0.080884,0.165221,0.224176,0.300298,0.376927,0.202652,0.177778,0.169328,0.062193,0.168261,0.125536,0.130755,0.072764,0.403316,0.378731,0.872942,0.346297,0.266067,0.559388,0.450407,0.371965,0.445117,0.503361,0.407364,0.195553,0.202802,0.214723,0.183555,0.129287,0.036938,0.079365,0.021766,0.503759,0.117861,0.01679,0.102009
1,0,0,0,0,1,0.160023,0.320485,0.171053,0.573631,0.347578,0.743537,0.302987,0.583054,0.515414,0.574646,0.794292,0.808352,0.823379,0.429445,0.155748,0.787797,0.237446,0.771116,0.156415,0.340984,0.463934,0.397672,0.115182,0.056225,0.127262,0.055966,0.111559,0.015396,0.137567,0.079716,0.12366,0.169861,0.042896,0.185877,0.185687,0.287851,0.205001,0.086747,0.172408,0.018803,0.06053,0.045934,0.063341,0.041978,0.044627,0.018072,0.048059,0.04193,0.27897,0.189451,0.877907,0.465878,0.320443,0.062776,0.193113,0.139464,0.092275,0.233738,0.163507,0.079808,0.085235,0.016023,0.026454,0.064249,0.182883,0.269841,0.309826,0.255639,0.2056,0.345366,0.341303
0,0,1,1,1,0,0.19798,0.064349,0.027946,0.598329,0.648549,0.416836,0.574779,0.465594,0.377395,0.402631,0.427536,0.518039,0.360346,0.085039,0.289206,0,0.054514,0.043862,0.026339,0.108903,0.103025,0.091364,0.054841,0.157359,0.088115,0.186174,0.174264,0.193614,0.244358,0.282162,0.367484,0.295298,0.080973,0.181085,0.172537,0.206978,0.379973,0.205316,0.242453,0.522884,0.335223,0.304909,0.401505,0.332153,0.441369,0.387058,0.522945,0.359068,0.331209,0.281533,0.934184,0.502476,0.351058,0.290066,0.194587,0.292866,0.25873,0.416878,0.340758,0.32753,0.282878,0.470209,0.31214,0.564352,0.055304,0.206349,0.048217,0.684211,0.146175,0.204845,0.325039
